epoch	train_loss	train_accuracy	train_macro_f1	train_balanced_accuracy	val_loss	val_accuracy	val_macro_f1	val_balanced_accuracy	val_top3	val_top5	val_balanced_top3	val_balanced_top5	seconds
1	1.957252326488495	0.307125	0.2834606116536501	0.30712500000000004	1.9296107758354142	0.3147749410437814	0.2845907434637073	0.32307621169563394	0.6578488670152773	0.8266174510407054	0.6585406991436763	0.8244651276332412	34.32112979888916
2	1.8801582888364792	0.33063333333333333	0.3089560675928921	0.3306333333333333	1.9007808982097563	0.3233876755869989	0.291558025899746	0.3284717751455511	0.6663590690044089	0.8332820670562904	0.6639473290936401	0.8274280083874211	30.64018201828003
3	1.8335524279475213	0.3429333333333333	0.32242596664374285	0.3429333333333333	1.8865276623246463	0.3300522916025838	0.3016610007366736	0.3344987963320392	0.6735363477904235	0.836358043678868	0.6650917907913025	0.8271725279306996	33.36466574668884
4	1.7660958775877953	0.36425833333333335	0.3447357116543261	0.36425833333333335	1.9441272803090186	0.3132369527324926	0.28142240948106634	0.3221651354194078	0.6624628319491439	0.8339997949348918	0.6541947234326524	0.8225124833698684	158.82889032363892
5	1.6877835134267807	0.38616666666666666	0.36820317152909415	0.3861666666666666	1.9180400233677959	0.32759151030452166	0.2984100152249689	0.32386051304463076	0.6804060289141802	0.840356813288219	0.6526091608019249	0.8117852149194548	85.58733916282654
6	1.6276035947203635	0.40131666666666665	0.3846728330329492	0.4013166666666666	1.989304228903611	0.3247205987901159	0.2980901783444573	0.31783101023484855	0.6723059571413924	0.8306162206500564	0.6380134982764171	0.7892643733024515	30.73007082939148
7	1.5729695044159888	0.417025	0.40182775879888916	0.417025	2.082271820237719	0.3178509176663591	0.282481125547734	0.3056714009651756	0.6552855531631293	0.8133907515636214	0.6162601283925372	0.7648454197632618	51.65311121940613
8	1.525864921450615	0.43415	0.4191811246137349	0.43415000000000004	2.107284597087662	0.324515533681944	0.2934636213480239	0.3160056642914028	0.6708705013841895	0.8252845278375884	0.6319377902665575	0.775938231450472	136.74642276763916
