epoch	train_loss	train_auc	val_loss	val_auc	val_d_pos	val_d_neg	val_gap	val_d_prime	seconds
1	0.3773940137714724	0.6244308874748389	0.37219386835098267	0.63533682	0.562978208065033	0.6566448211669922	0.09366661310195923	0.4824942946434021	55.76679279999985
2	0.36765242743997817	0.6427537557486589	0.3669285970687866	0.64562362	0.5587214827537537	0.6613125801086426	0.10259109735488892	0.5293034911155701	162.73810060000005
3	0.36175658661205173	0.6573149356359058	0.3671019700050354	0.6487647599999999	0.6023433804512024	0.7033357620239258	0.10099238157272339	0.5302751064300537	73.58533009999996
